user_id,amount,platform,category,received_at,month
user_0033,5333.9,Freelancer.com,Graphic Design,2023-02-17,2023-01
user_0033,200.81,Khamsat,Accounting,2023-03-20,2023-02
user_0033,282.07,Freelancer.com,Accounting,2023-03-12,2023-02
user_0033,17.11,Local Agency,Web Development,2023-03-11,2023-02
user_0033,1350.26,Direct Client,Accounting,2023-04-07,2023-03
user_0033,978.72,Upwork,Graphic Design,2023-07-14,2023-06
user_0033,2259.42,Direct Client,Accounting,2023-07-08,2023-06
user_0033,2509.93,Freelancer.com,Mobile Dev,2023-08-19,2023-07
user_0033,1359.41,Toptal,Translation,2023-09-09,2023-08
user_0033,1029.15,Freelancer.com,Data Analysis,2023-10-11,2023-09
user_0033,6246.56,Khamsat,Graphic Design,2023-09-25,2023-09
user_0033,888.47,Direct Client,Web Development,2023-11-08,2023-10
user_0033,309.82,Khamsat,UI/UX,2023-10-26,2023-10
user_0033,913.56,Freelancer.com,SEO,2023-10-26,2023-10
user_0033,986.51,Freelancer.com,Web Development,2024-01-13,2023-12
user_0033,2627.08,Khamsat,Content Writing,2023-12-24,2023-12
user_0033,5591.38,Toptal,Graphic Design,2024-02-04,2024-01
user_0033,1009.32,Upwork,Graphic Design,2024-02-03,2024-01
user_0033,3453.38,Freelancer.com,Mobile Dev,2024-02-25,2024-02
user_0033,1565.99,Khamsat,Content Writing,2024-03-31,2024-03
user_0033,1027.72,Direct Client,Video Editing,2024-03-23,2024-03
user_0033,145.09,Freelancer.com,SEO,2024-03-28,2024-03
user_0034,943.84,Mostaql,Mobile Dev,2022-06-19,2022-06
user_0034,2758.37,Freelancer.com,Mobile Dev,2022-06-23,2022-06
user_0034,7256.18,Khamsat,SEO,2022-06-05,2022-06
user_0034,5414.14,Toptal,Accounting,2022-07-13,2022-07
user_0034,3811.8,Mostaql,Translation,2022-07-07,2022-07
user_0034,9923.01,Direct Client,Translation,2022-08-15,2022-07
user_0034,5262.53,Direct Client,UI/UX,2022-09-09,2022-08
user_0034,753.2,Upwork,Graphic Design,2022-09-03,2022-08
user_0034,3793.31,Khamsat,Web Development,2022-09-02,2022-08
user_0034,10264.8,Toptal,Data Analysis,2022-10-12,2022-09
user_0034,1028.07,PeoplePerHour,Graphic Design,2022-11-05,2022-10
user_0034,8083.17,Mostaql,Translation,2022-11-23,2022-10
user_0034,1654.26,Direct Client,Translation,2022-12-05,2022-11
user_0034,7741.39,Toptal,Video Editing,2022-12-09,2022-11
user_0034,605.25,Toptal,Accounting,2022-12-22,2022-11
user_0034,1194.25,Khamsat,Accounting,2023-01-13,2022-12
user_0034,7103.72,Mostaql,Content Writing,2023-01-10,2022-12
user_0034,7696.52,Freelancer.com,Web Development,2023-02-07,2023-01
user_0034,7593.96,Mostaql,Accounting,2023-03-11,2023-02
user_0034,31.5,Mostaql,Web Development,2023-03-31,2023-03
user_0034,5706.24,Mostaql,Translation,2023-04-10,2023-03
user_0034,2248.5,Local Agency,Content Writing,2023-04-10,2023-03
user_0034,9332.99,Local Agency,Accounting,2023-04-27,2023-04
user_0034,4769.57,Freelancer.com,Content Writing,2023-05-31,2023-05
user_0034,276.32,Freelancer.com,Data Analysis,2023-06-14,2023-05
user_0034,2813.98,PeoplePerHour,Web Development,2023-06-09,2023-05
user_0034,7933.94,Local Agency,UI/UX,2023-07-11,2023-06
user_0034,123.47,Upwork,Data Analysis,2023-08-16,2023-07
user_0034,6257.37,Local Agency,Accounting,2023-08-06,2023-07
user_0034,3546.19,Mostaql,Video Editing,2023-08-09,2023-07
user_0034,1577.19,Local Agency,Web Development,2023-08-26,2023-08
user_0034,6013.25,Direct Client,Accounting,2023-08-31,2023-08
user_0034,475.45,Direct Client,Mobile Dev,2023-09-28,2023-09
user_0034,22471.19,Mostaql,Web Development,2023-10-08,2023-09
user_0034,10142.47,Toptal,Translation,2023-10-26,2023-10
user_0034,10298.7,Toptal,Mobile Dev,2023-11-29,2023-11
user_0034,368.63,Toptal,Mobile Dev,2024-01-17,2023-12
user_0034,9132.83,Freelancer.com,Graphic Design,2023-12-23,2023-12
user_0034,5177.29,Upwork,UI/UX,2024-01-22,2024-01
user_0034,1859.48,Khamsat,Content Writing,2024-01-31,2024-01
user_0034,4298.18,Direct Client,Mobile Dev,2024-03-09,2024-02
user_0034,2206.33,Direct Client,SEO,2024-03-16,2024-02
user_0034,294.81,Toptal,Web Development,2024-03-06,2024-02
user_0034,223.0,Toptal,Translation,2024-04-13,2024-03
user_0034,5438.87,Freelancer.com,Mobile Dev,2024-04-14,2024-03
user_0034,2502.99,Upwork,Video Editing,2024-04-03,2024-03
user_0034,3560.96,Mostaql,Web Development,2024-05-04,2024-04
user_0034,2411.53,PeoplePerHour,SEO,2024-05-08,2024-04
user_0034,3607.43,Upwork,Graphic Design,2024-04-29,2024-04
user_0035,9412.58,PeoplePerHour,SEO,2022-06-22,2022-06
user_0035,6048.77,Toptal,UI/UX,2022-07-24,2022-07
user_0035,5045.25,Khamsat,Video Editing,2022-08-09,2022-07
user_0035,7387.96,Toptal,UI/UX,2022-09-11,2022-08
user_0035,8388.31,Direct Client,Data Analysis,2022-10-15,2022-09
user_0035,830.92,PeoplePerHour,UI/UX,2022-11-05,2022-10
user_0035,1144.98,Mostaql,SEO,2022-11-11,2022-10
user_0035,756.3,PeoplePerHour,Mobile Dev,2022-12-07,2022-11
user_0035,2152.77,Upwork,Translation,2022-12-02,2022-11
user_0035,657.29,PeoplePerHour,UI/UX,2022-12-13,2022-11
user_0035,2194.57,Direct Client,Content Writing,2023-01-06,2022-12
user_0035,160.59,Toptal,Accounting,2023-01-21,2022-12
user_0035,640.76,Direct Client,Data Analysis,2023-01-14,2022-12
user_0035,2553.69,PeoplePerHour,UI/UX,2023-02-15,2023-01
user_0035,3636.19,PeoplePerHour,Web Development,2023-01-28,2023-01
user_0035,1815.57,PeoplePerHour,Web Development,2023-02-27,2023-02
user_0035,500.0,Upwork,Web Development,2023-04-02,2023-03
user_0035,915.82,Direct Client,Accounting,2023-05-21,2023-04
user_0035,6.96,Local Agency,Translation,2023-04-28,2023-04
user_0035,9.69,Local Agency,Content Writing,2023-05-04,2023-04
user_0035,2027.3,PeoplePerHour,Web Development,2023-06-21,2023-05
user_0035,6485.86,PeoplePerHour,UI/UX,2023-06-30,2023-06
user_0035,3268.66,Upwork,Data Analysis,2023-07-30,2023-07
user_0035,7717.06,Direct Client,Video Editing,2023-09-03,2023-08
user_0035,1390.07,Freelancer.com,Content Writing,2023-09-01,2023-08
user_0035,3678.95,Direct Client,Mobile Dev,2023-10-15,2023-09
user_0035,463.2,Local Agency,Accounting,2023-10-18,2023-09
user_0035,4327.8,Freelancer.com,Graphic Design,2023-11-18,2023-10
user_0035,500.0,Toptal,Video Editing,2023-12-28,2023-12
user_0035,1582.72,Toptal,SEO,2024-02-08,2024-01
user_0035,863.63,Upwork,UI/UX,2024-03-14,2024-02
user_0035,4289.74,PeoplePerHour,Video Editing,2024-04-13,2024-03
user_0035,2500.75,Toptal,Web Development,2024-05-15,2024-04
user_0036,6065.98,Freelancer.com,Accounting,2022-06-09,2022-06
user_0036,3365.89,Direct Client,Web Development,2022-06-17,2022-06
user_0036,7886.44,Toptal,Video Editing,2022-07-08,2022-07
user_0036,23704.1,Khamsat,Data Analysis,2022-08-25,2022-07
user_0036,274.93,Mostaql,Web Development,2022-09-07,2022-08
user_0036,4147.55,Khamsat,Mobile Dev,2022-09-04,2022-08
user_0036,5197.71,PeoplePerHour,Web Development,2022-09-24,2022-08
user_0036,8886.43,Freelancer.com,Graphic Design,2022-10-21,2022-09
user_0036,5908.26,Toptal,Data Analysis,2022-11-08,2022-10
user_0036,1654.95,Khamsat,Graphic Design,2022-10-29,2022-10
user_0036,4980.57,Freelancer.com,Mobile Dev,2022-12-17,2022-11
user_0036,5651.53,Upwork,Video Editing,2022-12-12,2022-11
user_0036,7063.59,Freelancer.com,Accounting,2023-01-07,2022-12
user_0036,7663.75,Freelancer.com,Web Development,2023-01-29,2023-01
user_0036,7962.91,Mostaql,Accounting,2023-03-06,2023-02
user_0036,2153.6,Direct Client,Translation,2023-04-02,2023-03
user_0036,5209.28,Toptal,SEO,2023-04-09,2023-03
user_0036,8028.27,Mostaql,Accounting,2023-05-02,2023-04
user_0036,9222.31,Khamsat,Graphic Design,2023-06-14,2023-05
user_0036,9960.65,Direct Client,Accounting,2023-07-20,2023-06
user_0036,294.25,Upwork,Accounting,2023-07-17,2023-06
user_0036,8073.64,Mostaql,Data Analysis,2023-08-03,2023-07
user_0036,6137.9,Toptal,Mobile Dev,2023-10-02,2023-09
user_0036,3914.17,Khamsat,UI/UX,2023-09-30,2023-09
user_0036,13517.16,Local Agency,Video Editing,2023-10-30,2023-10
user_0036,1136.9,Khamsat,Web Development,2023-12-06,2023-11
user_0036,7084.62,Toptal,Video Editing,2023-12-09,2023-11
user_0036,10298.56,Mostaql,SEO,2024-01-09,2023-12
user_0036,4114.43,Upwork,Translation,2024-02-01,2024-01
user_0036,2597.08,Direct Client,Video Editing,2024-01-30,2024-01
user_0036,27353.03,PeoplePerHour,Accounting,2024-03-16,2024-02
user_0036,6992.56,Upwork,Mobile Dev,2024-04-11,2024-03
user_0036,3944.3,Khamsat,Video Editing,2024-05-04,2024-04
user_0036,4257.05,PeoplePerHour,Accounting,2024-04-27,2024-04
user_0037,6441.58,Toptal,Content Writing,2022-06-12,2022-06
user_0037,8212.18,Local Agency,UI/UX,2022-06-08,2022-06
user_0037,1541.84,PeoplePerHour,SEO,2022-07-13,2022-07
user_0037,819.54,Direct Client,Graphic Design,2022-07-23,2022-07
user_0037,5252.86,Mostaql,Content Writing,2022-08-20,2022-07
user_0037,14318.85,Direct Client,UI/UX,2022-09-22,2022-08
user_0037,9292.64,Khamsat,Translation,2022-10-17,2022-09
user_0037,13844.58,Upwork,Mobile Dev,2022-11-14,2022-10
user_0037,4278.83,PeoplePerHour,Mobile Dev,2022-12-14,2022-11
user_0037,1691.32,Mostaql,Accounting,2022-12-15,2022-11
user_0037,17012.64,Upwork,Video Editing,2023-01-11,2022-12
user_0037,4613.66,PeoplePerHour,Graphic Design,2023-02-14,2023-01
user_0037,824.43,Toptal,Translation,2023-02-19,2023-01
user_0037,7005.6,Toptal,Translation,2023-03-02,2023-02
user_0037,5768.48,Khamsat,UI/UX,2023-02-26,2023-02
user_0037,2950.21,Toptal,Video Editing,2023-04-20,2023-03
user_0037,1598.82,Mostaql,Accounting,2023-04-09,2023-03
user_0037,5971.26,Mostaql,Content Writing,2023-05-18,2023-04
user_0037,775.93,Mostaql,UI/UX,2023-05-13,2023-04
user_0037,8160.32,Mostaql,Mobile Dev,2023-06-02,2023-05
user_0037,20124.16,Khamsat,SEO,2023-07-09,2023-06
user_0037,2934.71,Toptal,Translation,2023-07-11,2023-06
user_0037,8087.82,Direct Client,Translation,2023-08-05,2023-07
user_0037,8122.65,Local Agency,Video Editing,2023-09-12,2023-08
user_0037,1100.63,Freelancer.com,Mobile Dev,2023-08-29,2023-08
user_0037,5188.85,PeoplePerHour,Video Editing,2023-10-04,2023-09
user_0037,2255.2,Mostaql,UI/UX,2023-10-13,2023-09
user_0037,1255.16,Local Agency,Data Analysis,2023-10-16,2023-09
user_0037,9013.13,Freelancer.com,Data Analysis,2023-11-14,2023-10
user_0037,1255.26,Toptal,Translation,2023-11-28,2023-11
user_0037,2381.98,Freelancer.com,Graphic Design,2023-12-03,2023-11
user_0037,5620.73,Local Agency,SEO,2023-12-18,2023-11
user_0037,1851.59,PeoplePerHour,Graphic Design,2024-01-03,2023-12
user_0037,3469.07,PeoplePerHour,SEO,2024-01-16,2023-12
user_0037,2921.42,Direct Client,Web Development,2024-02-04,2024-01
user_0037,14079.26,Upwork,Accounting,2024-02-16,2024-01
user_0037,8571.15,Upwork,Graphic Design,2024-02-26,2024-02
user_0037,2774.48,Direct Client,Web Development,2024-03-04,2024-02
user_0037,4941.27,Mostaql,Content Writing,2024-04-11,2024-03
user_0037,4120.4,Mostaql,Content Writing,2024-03-30,2024-03
user_0037,5383.1,Khamsat,Accounting,2024-04-27,2024-04
user_0037,1293.99,Local Agency,SEO,2024-04-26,2024-04
user_0038,1596.91,Direct Client,Content Writing,2022-06-08,2022-06
user_0038,650.13,Local Agency,Video Editing,2022-07-24,2022-07
user_0038,1089.84,Local Agency,Data Analysis,2022-07-25,2022-07
user_0038,2869.2,Khamsat,UI/UX,2022-08-09,2022-07
user_0038,2196.38,Khamsat,Translation,2022-08-01,2022-07
user_0038,7122.11,PeoplePerHour,SEO,2022-09-01,2022-08
user_0038,8408.36,PeoplePerHour,Accounting,2022-11-12,2022-10
user_0038,2476.32,Freelancer.com,Graphic Design,2022-12-01,2022-11
user_0038,2227.68,PeoplePerHour,Data Analysis,2023-02-10,2023-01
user_0038,2858.23,Local Agency,Content Writing,2023-03-02,2023-02
user_0038,3489.69,PeoplePerHour,Data Analysis,2023-04-13,2023-03
user_0038,278.26,Upwork,Accounting,2023-05-15,2023-04
user_0038,3299.45,Khamsat,SEO,2023-05-13,2023-04
user_0038,2638.37,Toptal,Accounting,2023-06-09,2023-05
user_0038,2291.86,Toptal,Graphic Design,2023-07-16,2023-06
user_0038,382.01,Mostaql,SEO,2023-07-02,2023-06
user_0038,1151.97,Local Agency,Web Development,2023-07-21,2023-06
user_0038,1026.8,Local Agency,Accounting,2023-08-09,2023-07
user_0038,543.77,Local Agency,Web Development,2023-08-06,2023-07
user_0038,388.96,Direct Client,Accounting,2023-08-19,2023-07
user_0038,6107.53,Local Agency,Translation,2023-09-01,2023-08
user_0038,1511.99,Freelancer.com,Graphic Design,2023-10-08,2023-09
user_0038,1431.65,Local Agency,Mobile Dev,2023-09-25,2023-09
user_0038,5671.54,Mostaql,Content Writing,2023-11-06,2023-10
user_0038,751.78,Upwork,SEO,2023-11-14,2023-10
user_0038,1729.43,Direct Client,Content Writing,2023-12-02,2023-11
user_0038,1423.09,Direct Client,Mobile Dev,2023-11-30,2023-11
user_0038,838.61,Mostaql,Mobile Dev,2023-11-24,2023-11
user_0038,5464.77,Upwork,SEO,2024-01-04,2023-12
user_0038,58.58,Khamsat,Mobile Dev,2024-02-03,2024-01
user_0038,1952.39,Upwork,SEO,2024-02-12,2024-01
user_0038,3605.82,Toptal,Video Editing,2024-03-06,2024-02
user_0038,500.0,PeoplePerHour,Mobile Dev,2024-04-07,2024-03
user_0038,2858.84,Khamsat,Data Analysis,2024-05-03,2024-04
user_0039,2331.86,PeoplePerHour,Graphic Design,2022-06-20,2022-06
user_0039,2144.07,Khamsat,Video Editing,2022-06-21,2022-06
user_0039,5020.16,Freelancer.com,Data Analysis,2022-07-15,2022-07
user_0039,4140.92,Toptal,UI/UX,2022-08-13,2022-07
user_0039,3742.6,PeoplePerHour,Translation,2022-09-16,2022-08
user_0039,11619.29,PeoplePerHour,SEO,2022-10-10,2022-09
user_0039,21.23,Upwork,Translation,2022-10-31,2022-10
user_0039,1971.22,Mostaql,Web Development,2022-11-04,2022-10
user_0039,2645.1,Upwork,Content Writing,2022-11-21,2022-10
user_0039,9636.47,Direct Client,Mobile Dev,2022-12-08,2022-11
user_0039,7325.52,Upwork,Mobile Dev,2023-01-04,2022-12
user_0039,2724.64,Mostaql,SEO,2023-03-23,2023-02
user_0039,7628.78,Upwork,Graphic Design,2023-04-01,2023-03
user_0039,7558.62,Khamsat,Video Editing,2023-05-08,2023-04
user_0039,1460.29,Upwork,UI/UX,2023-06-05,2023-05
user_0039,1458.24,Upwork,Accounting,2023-06-19,2023-05
user_0039,190.5,Direct Client,Accounting,2023-06-14,2023-05
user_0039,6923.89,Local Agency,Content Writing,2023-07-12,2023-06
user_0039,14737.04,Khamsat,Mobile Dev,2023-08-20,2023-07
user_0039,7140.93,Freelancer.com,Data Analysis,2023-08-25,2023-08
user_0039,4812.15,Local Agency,Data Analysis,2023-09-24,2023-09
user_0039,1080.9,Local Agency,Accounting,2023-09-27,2023-09
user_0039,9384.9,Toptal,Video Editing,2023-10-12,2023-09
user_0039,9574.43,Local Agency,Mobile Dev,2023-11-09,2023-10
user_0039,749.27,Mostaql,Video Editing,2023-11-28,2023-11
user_0039,5103.89,Local Agency,Video Editing,2023-11-27,2023-11
user_0039,12924.24,Direct Client,Data Analysis,2023-12-27,2023-12
user_0039,808.79,Mostaql,Video Editing,2024-02-24,2024-02
user_0039,1316.47,PeoplePerHour,UI/UX,2024-02-23,2024-02
user_0039,258.18,Upwork,Data Analysis,2024-03-10,2024-02
user_0039,1624.76,Upwork,Video Editing,2024-04-15,2024-03
user_0039,266.39,Toptal,SEO,2024-03-24,2024-03
user_0039,104.7,Direct Client,Accounting,2024-04-26,2024-04
user_0039,395.3,Local Agency,UI/UX,2024-04-25,2024-04
user_0040,3208.46,Khamsat,UI/UX,2022-06-06,2022-06
user_0040,424.69,Freelancer.com,Web Development,2022-08-05,2022-07
user_0040,7107.99,Direct Client,Graphic Design,2022-08-15,2022-07
user_0040,982.42,Khamsat,UI/UX,2022-09-10,2022-08
user_0040,838.18,Mostaql,Content Writing,2022-09-10,2022-08
user_0040,664.28,Freelancer.com,SEO,2023-01-05,2022-12
user_0040,10235.53,Mostaql,Translation,2023-01-18,2022-12
user_0040,440.99,Toptal,Video Editing,2023-02-16,2023-01
user_0040,1992.7,Mostaql,Accounting,2023-01-29,2023-01
user_0040,2752.76,PeoplePerHour,Video Editing,2023-02-19,2023-01
user_0040,2820.48,Freelancer.com,Web Development,2023-03-09,2023-02
user_0040,512.31,Khamsat,Content Writing,2023-04-21,2023-03
user_0040,4961.82,Toptal,Content Writing,2023-04-01,2023-03
user_0040,6524.91,Mostaql,Content Writing,2023-05-11,2023-04
user_0040,700.27,Direct Client,Data Analysis,2023-05-27,2023-05
user_0040,4840.22,Mostaql,Data Analysis,2023-06-17,2023-05
user_0040,567.4,Freelancer.com,SEO,2023-07-14,2023-06
user_0040,2154.98,Mostaql,UI/UX,2023-07-20,2023-06
user_0040,161.88,Freelancer.com,SEO,2023-09-01,2023-08
user_0040,4571.95,Toptal,Accounting,2023-09-19,2023-08
user_0040,514.06,Upwork,Mobile Dev,2023-10-03,2023-09
user_0040,2136.58,Upwork,Data Analysis,2023-09-30,2023-09
user_0040,6576.29,Toptal,Graphic Design,2023-10-24,2023-10
user_0040,2452.31,Khamsat,Data Analysis,2023-11-23,2023-11
user_0040,4823.66,Freelancer.com,Translation,2024-01-02,2023-12
user_0040,527.14,Mostaql,UI/UX,2024-02-13,2024-01
user_0040,3701.53,Mostaql,Data Analysis,2024-01-22,2024-01
user_0040,104.08,Freelancer.com,Video Editing,2024-01-25,2024-01
user_0040,1074.79,Toptal,Graphic Design,2024-04-04,2024-03
user_0040,629.96,Direct Client,Graphic Design,2024-04-14,2024-03
user_0040,453.79,Mostaql,Video Editing,2024-04-01,2024-03
user_0040,140.98,Upwork,Video Editing,2024-04-25,2024-04
user_0040,5889.07,Direct Client,Translation,2024-05-07,2024-04
user_0041,9439.32,PeoplePerHour,Graphic Design,2022-06-02,2022-06
user_0041,2895.68,Upwork,Translation,2022-07-01,2022-07
user_0041,6091.58,Freelancer.com,Translation,2022-07-02,2022-07
user_0041,7192.46,PeoplePerHour,Web Development,2022-07-31,2022-07
user_0041,2099.33,PeoplePerHour,Data Analysis,2022-08-04,2022-07
user_0041,9262.25,Direct Client,Accounting,2022-09-19,2022-08
user_0041,442.71,Upwork,Graphic Design,2022-09-04,2022-08
user_0041,883.2,Local Agency,Data Analysis,2022-11-09,2022-10
user_0041,6216.7,Local Agency,Video Editing,2022-11-18,2022-10
user_0041,1373.08,Direct Client,Accounting,2022-11-18,2022-10
user_0041,2087.04,Khamsat,Data Analysis,2022-12-12,2022-11
user_0041,4097.18,Mostaql,Video Editing,2022-12-22,2022-11
user_0041,3901.37,Khamsat,Content Writing,2023-01-21,2022-12
user_0041,454.36,Khamsat,Graphic Design,2022-12-29,2022-12
user_0041,3205.4,Local Agency,Data Analysis,2023-02-02,2023-01
user_0041,3525.5,PeoplePerHour,Graphic Design,2023-01-28,2023-01
user_0041,9478.7,Direct Client,Translation,2023-03-22,2023-02
user_0041,6954.88,Local Agency,SEO,2023-04-15,2023-03
user_0041,1172.84,Upwork,UI/UX,2023-05-21,2023-04
user_0041,5466.24,PeoplePerHour,Translation,2023-05-07,2023-04
user_0041,4516.63,Freelancer.com,Translation,2023-05-21,2023-04
user_0041,3316.86,Khamsat,Accounting,2023-06-12,2023-05
user_0041,4220.13,Toptal,UI/UX,2023-06-19,2023-05
user_0041,2325.53,Upwork,Mobile Dev,2023-06-27,2023-06
user_0041,6347.52,PeoplePerHour,UI/UX,2023-07-21,2023-06
user_0041,12111.23,Local Agency,Data Analysis,2023-08-06,2023-07
user_0041,19434.69,Mostaql,Data Analysis,2023-08-31,2023-08
user_0041,2980.86,Direct Client,Video Editing,2023-09-05,2023-08
user_0041,1271.6,Freelancer.com,Graphic Design,2023-09-27,2023-09
user_0041,7801.46,Upwork,UI/UX,2023-10-16,2023-09
user_0041,9255.81,Khamsat,SEO,2023-11-10,2023-10
user_0041,853.57,PeoplePerHour,Accounting,2023-12-14,2023-11
user_0041,5808.45,Mostaql,Graphic Design,2023-11-30,2023-11
user_0041,6699.28,Direct Client,Web Development,2024-01-08,2023-12
user_0041,1899.04,Khamsat,UI/UX,2024-02-11,2024-01
user_0041,2268.23,Upwork,Content Writing,2024-01-22,2024-01
user_0041,7613.46,Local Agency,Content Writing,2024-03-03,2024-02
user_0041,3694.49,Local Agency,UI/UX,2024-05-09,2024-04
user_0041,5712.6,Mostaql,Graphic Design,2024-04-24,2024-04
user_0042,655.47,Direct Client,Mobile Dev,2022-06-04,2022-06
user_0042,2608.04,Mostaql,Web Development,2022-06-26,2022-06
user_0042,2599.76,Direct Client,Data Analysis,2022-06-25,2022-06
user_0042,8413.9,Local Agency,Graphic Design,2022-07-01,2022-07
user_0042,82.83,Upwork,Translation,2022-08-11,2022-07
user_0042,7124.87,PeoplePerHour,Content Writing,2022-08-14,2022-07
user_0042,6369.22,Freelancer.com,SEO,2022-09-06,2022-08
user_0042,7958.17,Local Agency,UI/UX,2022-10-05,2022-09
user_0042,14409.97,Upwork,Video Editing,2022-11-22,2022-10
user_0042,8448.9,Local Agency,Web Development,2022-11-22,2022-10
user_0042,3231.66,Direct Client,Web Development,2022-12-10,2022-11
user_0042,9.42,Toptal,Translation,2022-12-11,2022-11
user_0042,9185.45,Toptal,SEO,2023-02-15,2023-01
user_0042,493.72,Direct Client,Mobile Dev,2023-03-22,2023-02
user_0042,6.28,Local Agency,Web Development,2023-03-20,2023-02
user_0042,4596.24,Upwork,Accounting,2023-04-27,2023-04
user_0042,1857.13,Freelancer.com,Data Analysis,2023-05-12,2023-04
user_0042,7365.81,Direct Client,Data Analysis,2023-06-01,2023-05
user_0042,16370.99,Local Agency,Data Analysis,2023-07-13,2023-06
user_0042,2028.89,Direct Client,Accounting,2023-08-12,2023-07
user_0042,4741.84,Mostaql,Mobile Dev,2023-08-15,2023-07
user_0042,6976.58,Local Agency,Content Writing,2023-09-12,2023-08
user_0042,14195.11,Mostaql,Video Editing,2023-10-11,2023-09
user_0042,7223.55,Freelancer.com,Mobile Dev,2023-11-03,2023-10
user_0042,17290.84,Direct Client,Data Analysis,2023-11-23,2023-11
user_0042,12187.19,Direct Client,UI/UX,2024-01-09,2023-12
user_0042,2078.09,Mostaql,Mobile Dev,2024-01-28,2024-01
user_0042,13336.88,Upwork,Web Development,2024-02-08,2024-01
user_0042,7033.08,Khamsat,SEO,2024-03-03,2024-02
user_0042,7036.57,Local Agency,Data Analysis,2024-04-14,2024-03
user_0042,4266.18,Toptal,Mobile Dev,2024-03-25,2024-03
user_0042,18129.36,PeoplePerHour,Video Editing,2024-05-05,2024-04
user_0043,270.86,Local Agency,Mobile Dev,2022-07-24,2022-07
user_0043,1595.93,Toptal,Mobile Dev,2022-07-13,2022-07
user_0043,3960.68,Local Agency,Mobile Dev,2022-08-12,2022-07
user_0043,661.44,Direct Client,Data Analysis,2022-09-22,2022-08
user_0043,1731.14,Freelancer.com,SEO,2022-10-18,2022-09
user_0043,412.12,Toptal,Web Development,2022-10-20,2022-09
user_0043,3757.19,Khamsat,UI/UX,2022-10-29,2022-10
user_0043,308.31,Local Agency,Mobile Dev,2022-11-28,2022-11
user_0043,1248.66,Mostaql,SEO,2022-12-21,2022-11
user_0043,6394.96,Khamsat,Translation,2022-12-07,2022-11
user_0043,1275.76,Direct Client,Translation,2023-01-19,2022-12
user_0043,1639.2,PeoplePerHour,Accounting,2023-01-13,2022-12
user_0043,1220.63,Upwork,Accounting,2023-02-09,2023-01
user_0043,2117.33,Khamsat,Video Editing,2023-03-11,2023-02
user_0043,3446.07,Local Agency,Mobile Dev,2023-04-08,2023-03
user_0043,1855.51,Khamsat,Translation,2023-05-06,2023-04
user_0043,125.8,Direct Client,Mobile Dev,2023-05-22,2023-04
user_0043,1735.09,Local Agency,UI/UX,2023-05-14,2023-04
user_0043,1238.24,PeoplePerHour,Content Writing,2023-06-18,2023-05
user_0043,2367.27,Upwork,Video Editing,2023-06-12,2023-05
user_0043,2230.07,Direct Client,Translation,2023-07-13,2023-06
user_0043,187.98,Khamsat,Translation,2023-07-13,2023-06
user_0043,2412.0,Freelancer.com,Accounting,2023-07-10,2023-06
user_0043,4869.71,Khamsat,Mobile Dev,2023-08-09,2023-07
user_0043,606.47,PeoplePerHour,Web Development,2023-08-03,2023-07
user_0043,4742.13,Upwork,SEO,2023-08-31,2023-08
user_0043,2423.96,Toptal,Data Analysis,2023-09-25,2023-09
user_0043,5102.92,Direct Client,Data Analysis,2023-11-01,2023-10
user_0043,824.95,Direct Client,Video Editing,2023-11-17,2023-10
user_0043,6765.06,Mostaql,Graphic Design,2023-11-26,2023-11
user_0043,2109.46,Local Agency,Graphic Design,2024-01-08,2023-12
user_0043,1572.89,Upwork,Mobile Dev,2023-12-23,2023-12
user_0043,783.9,Toptal,Web Development,2024-02-03,2024-01
user_0043,3037.55,Upwork,Mobile Dev,2024-01-31,2024-01
user_0043,1843.55,Freelancer.com,Graphic Design,2024-03-05,2024-02
user_0043,4401.9,Upwork,Mobile Dev,2024-04-01,2024-03
user_0043,1905.4,PeoplePerHour,UI/UX,2024-05-01,2024-04
user_0044,6296.81,Toptal,Accounting,2022-06-21,2022-06
user_0044,10429.97,Upwork,SEO,2022-06-06,2022-06
user_0044,8600.8,PeoplePerHour,Mobile Dev,2022-07-09,2022-07
user_0044,2698.65,Direct Client,Video Editing,2022-08-08,2022-07
user_0044,5353.59,Khamsat,Accounting,2022-08-16,2022-07
user_0044,7050.48,Khamsat,SEO,2022-09-15,2022-08
user_0044,8315.17,Upwork,SEO,2022-10-02,2022-09
user_0044,3906.35,Upwork,Data Analysis,2022-11-13,2022-10
user_0044,6975.61,Direct Client,SEO,2022-11-15,2022-10
user_0044,8500.78,Toptal,Video Editing,2022-12-20,2022-11
user_0044,7316.5,PeoplePerHour,Accounting,2023-01-14,2022-12
user_0044,1365.1,Mostaql,Graphic Design,2023-01-05,2022-12
user_0044,3544.0,Direct Client,SEO,2023-01-30,2023-01
user_0044,911.61,Toptal,Video Editing,2023-02-02,2023-01
user_0044,8638.9,Local Agency,Translation,2023-03-11,2023-02
user_0044,5221.36,Toptal,Graphic Design,2023-04-14,2023-03
user_0044,8048.86,Freelancer.com,Accounting,2023-05-05,2023-04
user_0044,707.63,Khamsat,Content Writing,2023-05-27,2023-05
user_0044,6405.71,Local Agency,Content Writing,2023-06-09,2023-05
user_0044,1857.51,Direct Client,Accounting,2023-06-02,2023-05
user_0044,9015.88,Freelancer.com,Video Editing,2023-07-08,2023-06
user_0044,18400.53,PeoplePerHour,Data Analysis,2023-07-29,2023-07
user_0044,10373.06,Khamsat,Translation,2023-09-07,2023-08
